행정동명,2023년09월_전체세대,2023년09월_1인세대,2023년09월_2인세대,2023년09월_3인세대,2023년09월_4인세대,2023년09월_5인세대,2023년9월_6인가구이상,채소가게수,제로웨이스트 가게수,유치원수,거주인구대비취약자수,거주인구대비취약자백분위수,미세먼지지수,미세먼지백분위,행정구역면적,공원수,공원율,도시농업(프로그램수),도시농업(시설수),초등학교수,사업체수 (개),종사자수 (명),채식식당수,인구수,1_0대,1_10대,1_20대,1_30대,1_40대,1_50대,1_60대,1_70대,1_80대,1_90대,1_기타,2_0대,2_10대,2_20대,2_30대,2_40대,2_50대,2_60대,2_70대,2_80대,2_90대,2_기타,카페수,승하차인원_버스_지하철,1점포당_1년_매출액,행정동별_1년_매출액,1인세대_(수),1인세대,총_10대_(수),총_20_30대_(수),총_40_50대_(수),총_60대이상_(수),총_10대,총_20_30대,총_40_50대,총_60대이상,유치원_초등학교_(수),유치원_초등학교,거주_유동_인구당_매출액
창5동,10262,3395,2671,2147,1626,322,101,2.0,0.0,4.0,6478,80.0,15.646,16,0.7009,3,0.51,0.0,0.0,3.0,2547,7316,1.0,48016,1312,1796,3152,3402,3110,3850,3686,1780,770,88,6,1156,1714,3314,3478,3310,4554,4146,2016,1180,192,4,46.0,258266.0,34223223.48,3490768795,3395,0.33083219645293316,3510,13346,14824,13868,0.07310063312229256,0.2779490169943352,0.30873042319226923,0.28882039320226593,7.0,0.00014578473842052648,31.225309104967547
창신1동,2662,1583,553,317,145,49,15,5.0,0.0,1.0,1332,23.0,14.146,6,0.3051,0,0.0,0.0,0.0,1.0,2686,6266,1.0,9200,110,198,562,702,512,954,1124,486,200,12,0,110,170,548,512,478,808,890,464,306,36,0,27.0,177269.0,57414838.16,4593187053,1583,0.5946656649135988,368,2324,2752,3518,0.04,0.2526086956521739,0.2991304347826087,0.3823913043478261,2.0,0.0002173913043478261,67.48614578191666
창신2동,3998,2045,963,532,349,80,29,4.0,0.0,0.0,2090,37.0,14.146,6,0.2571,2,4.75,0.0,0.0,0.0,1062,2192,1.0,15156,172,374,1030,1036,914,1772,1492,692,294,36,0,158,322,968,732,750,1616,1406,856,482,54,0,14.0,143058.0,3899009.314,182419287,2045,0.5115057528764382,696,3766,5052,5312,0.04592240696753761,0.24848244919503826,0.3333333333333333,0.350488255476379,0.0,0.0,3.158878913959262
창신3동,2775,942,732,591,384,105,21,1.0,0.0,1.0,1740,32.0,14.146,6,0.2167,3,1.89,0.0,0.0,1.0,439,1128,0.0,12828,322,448,872,932,806,1144,1088,446,190,44,0,308,422,810,898,832,1206,1078,554,382,46,0,8.0,22966.0,60213949.92,722567399,942,0.33945945945945943,870,3512,3988,3828,0.06782039289055192,0.2737761147489866,0.31088244465232306,0.2984097287184284,2.0,0.00015590894917368256,55.306384019361936
천연동,7652,3090,1843,1423,1014,224,58,3.0,0.0,1.0,4956,68.0,59.24,52,0.9821,2,11.77,0.0,0.0,1.0,1131,3259,2.0,33380,1060,1258,1886,2216,2348,2886,2358,1074,610,48,2,1078,1308,2046,2320,2538,3010,2452,1588,1120,170,4,25.0,345680.0,45031097.5,1080746340,3090,0.40381599581808675,2566,8468,10782,9426,0.0768723786698622,0.2536848412222888,0.3230077890952666,0.2823846614739365,2.0,5.9916117435590176e-05,7.8112934013410245
천호1동,12956,5896,3237,2108,1317,316,82,4.0,0.0,1.0,6986,83.0,17.327,28,0.6685,5,0.64,0.0,0.0,2.0,2331,5974,0.0,26206,602,797,1669,2100,1933,2123,2175,1089,383,20,0,598,765,1670,1813,1821,2236,2416,1336,554,101,5,29.0,101006.0,63432678.24,10720122623,5896,0.4550787280024699,1562,7252,8113,8079,0.059604670686102416,0.2767305197283065,0.30958559108601086,0.3082881782797833,3.0,0.00011447760054949248,230.87600986639066
천호2동,17572,9112,4048,2458,1527,318,109,3.0,0.0,2.0,8981,91.0,17.327,28,1.8494,7,1.89,0.0,0.0,1.0,4863,14840,4.0,33091,768,854,2159,3135,2469,2483,2528,1290,446,29,0,731,823,2531,3050,2310,2573,2668,1494,651,96,3,82.0,248044.0,23186981.08,13077457328,9112,0.5185522422035056,1677,10875,9835,9205,0.05067843220210933,0.3286392070351455,0.29721072194856607,0.27817231271342663,3.0,9.065909159590221e-05,127.44286628736597
천호3동,14458,8043,3070,1851,1141,268,85,8.0,0.0,2.0,6286,79.0,17.327,28,0.5614,2,0.46,0.0,0.0,0.0,2545,9343,3.0,26245,615,572,1848,2400,1846,1991,2032,991,351,23,1,555,536,2499,2576,1732,1899,2087,1083,512,87,9,35.0,135795.0,13948666.71,781125336,8043,0.5563010098215521,1108,9323,7468,7176,0.04221756525052391,0.3552295675366737,0.2845494379881882,0.2734235092398552,2.0,7.620499142693846e-05,13.207044024306528
청구동,6181,2566,1603,1060,722,182,48,4.0,0.0,2.0,3626,55.0,14.146,7,0.3423,1,0.5,0.0,0.0,2.0,1244,4497,0.0,26228,652,766,1608,2122,1688,2034,1998,974,494,46,2,650,762,1724,2166,1738,2254,2172,1350,878,142,8,14.0,69537.0,22847252.15,1073820851,2566,0.41514318071509465,1528,7620,7714,8064,0.058258349855116666,0.2905292054293122,0.2941131615067866,0.30745767881653197,4.0,0.00015250876925423213,30.72077412673289
청담동,10899,4343,2261,2048,1675,408,164,2.0,0.0,3.0,6454,80.0,12.345,1,2.3274,5,3.51,0.0,0.0,2.0,7024,43117,4.0,25026,977,1189,1504,1626,2019,1890,1369,800,317,26,1,748,1068,1787,2142,2480,2097,1589,955,360,79,3,79.0,574318.0,28911353.88,16826407959,4343,0.3984769244884852,2257,7059,8486,5499,0.09018620634540078,0.2820666506832894,0.3390873491568768,0.21973147926156797,5.0,0.00019979221609526092,76.91700898461771
청량리동,10122,5341,2326,1337,852,201,65,7.0,0.0,2.0,6249,78.0,14.146,7,1.2035,2,28.73,0.0,0.0,1.0,1909,8278,1.0,37768,650,1002,2292,2360,2340,3182,3766,2090,920,102,0,654,940,2222,1900,2096,3068,3838,2646,1438,258,4,26.0,354577.0,9270403.917,333734541,5341,0.5276625172890733,1942,8774,10686,15062,0.051419190849396314,0.23231306926498624,0.2829379368777801,0.39880321965685234,3.0,7.943232366024148e-05,2.330452046589553
청룡동,24284,17805,3227,1717,1199,259,77,5.0,0.0,2.0,6293,79.0,17.205,28,1.1947,7,0.74,1.0,1.0,2.0,2742,12505,1.0,72280,1082,1470,10428,7766,4080,3858,3124,1942,798,60,4,1096,1668,13236,6960,3724,3786,3582,2444,1042,128,2,64.0,353374.0,33664522.22,13634131499,17805,0.7331988140339318,3138,38390,15448,13126,0.04341449916989485,0.5311289429994466,0.21372440509131158,0.18159933591588268,4.0,5.534034311012728e-05,87.75621732385252
청림동,6434,2147,1716,1382,945,185,59,1.0,0.0,3.0,4417,63.0,17.205,27,0.2969,0,0.0,0.0,0.0,0.0,729,1615,0.0,29774,1122,1148,1670,2398,2342,2262,1824,1074,518,48,2,1056,1096,1642,2374,2304,2332,2230,1410,796,122,4,10.0,83526.0,39549654.63,5253859384,2147,0.3336959900528443,2244,8084,9240,8028,0.07536777053805334,0.2715120574998321,0.31033787868610196,0.26963122187143146,3.0,0.00010075905152146167,127.0444421767885
청운효자동,5063,1963,1172,969,714,180,65,2.0,1.0,3.0,3345,52.0,118.479,63,2.5665,2,70.44,0.0,0.0,1.0,1477,7888,4.0,23022,634,1170,1398,1408,1704,1706,1304,732,462,52,2,604,1068,1426,1704,2194,2098,1500,1096,650,106,4,70.0,234604.0,73160606.44,19680203133,1963,0.38771479360063205,2238,5936,7702,5908,0.09721136304404483,0.2578403266440796,0.33454956128920166,0.2566240986882113,4.0,0.00017374685083832854,209.28929823831913
청파동,11183,7013,2140,1072,699,196,63,2.0,0.0,2.0,4070,59.0,75.71,55,0.8856,3,1.36,0.0,0.0,2.0,2186,9850,6.0,38084,512,964,3142,3582,2412,2968,2370,1112,564,36,4,532,1070,5076,3154,2334,3018,2600,1612,890,128,4,93.0,246504.0,32172727.3,11839563647,7013,0.627112581597067,2034,14954,10732,9320,0.05340825543535343,0.39265833420859153,0.2817981304484823,0.24472219304694884,4.0,0.00010503098414032139,113.97936904125378
충현동,10084,5167,2050,1427,1120,259,61,2.0,0.0,0.0,4863,67.0,59.24,52,1.1152,1,0.04,0.0,0.0,3.0,2995,23946,2.0,39556,1100,1220,2864,3276,2836,3120,2674,1292,612,72,2,1064,1272,3304,3466,2808,3144,2818,1508,912,180,12,66.0,557022.0,59998412.62,7559799990,5167,0.5123958746529155,2492,12910,11908,10082,0.06299929214278491,0.3263727373849732,0.3010415613307716,0.25487915866113864,3.0,7.58418444736576e-05,34.71764093634118
평창동,7157,2285,1754,1477,1170,350,121,0.0,0.0,1.0,5064,69.0,24.822,36,8.9407,5,0.1,0.0,0.0,0.0,1321,4321,1.0,34952,1118,1470,2056,1978,2256,2822,2610,1222,668,74,4,956,1580,2150,2182,2756,3496,2886,1498,962,192,16,57.0,220912.0,64606866.38,5556190509,2285,0.3192678496576778,3050,8366,11330,10132,0.08726253147173266,0.23935683222705426,0.3241588464179446,0.2898832684824903,1.0,2.861066605630579e-05,59.49426160258939
풍납1동,5652,2343,1445,1005,682,135,42,2.0,1.0,1.0,3943,58.0,14.731,11,1.0745,2,2.23,0.0,0.0,1.0,946,2522,1.0,24168,632,792,1378,1752,1694,1958,2138,1100,398,32,2,500,654,1304,1610,1622,2104,2556,1268,604,70,0,17.0,90936.0,33909516.61,1220742598,2343,0.4145435244161359,1446,6044,7378,8168,0.059831181727904664,0.2500827540549487,0.30527970870572657,0.3379675604104601,2.0,8.275405494869249e-05,29.056333997890174
풍납2동,10732,4249,2439,2011,1619,313,101,0.0,1.0,3.0,6374,79.0,14.731,11,2.5626,3,0.28,0.0,0.0,2.0,1772,16405,2.0,48066,1664,1936,2964,3562,3738,3446,3114,1668,574,26,2,1596,1842,4024,3978,3916,3676,3546,1854,762,174,4,46.0,189182.0,40617291.85,11817697771,4249,0.3959187476705181,3778,14528,14776,11724,0.07860025797861274,0.30225107144343194,0.3074106436982482,0.24391461740107354,5.0,0.00010402363416968335,136.4700826439982
필동,2504,1687,420,206,136,40,15,1.0,2.0,2.0,1010,14.0,130.327,64,1.4634,1,0.28,0.0,0.0,2.0,3600,24470,4.0,9200,162,184,762,702,498,676,628,324,160,24,0,138,210,720,644,428,474,592,310,252,64,2,75.0,211214.0,37423624.66,14258400996,1687,0.6737220447284346,394,2828,2076,2356,0.042826086956521736,0.3073913043478261,0.22565217391304349,0.25608695652173913,4.0,0.0004347826086956522,177.23063107519584
하계1동,12328,5534,2451,1997,1925,337,84,0.0,0.0,5.0,6528,81.0,15.673,17,1.5259,10,3.08,0.0,0.0,1.0,1615,8965,1.0,53232,994,3422,4934,2708,3038,4670,3572,1432,636,84,0,880,2886,4290,2622,3846,4958,4166,2380,1478,230,6,43.0,292399.0,14737562.88,707403018,5534,0.4488968202465931,6308,14554,16512,13984,0.11850015028554253,0.27340697324917346,0.3101893597835888,0.26269912834385334,6.0,0.0001127141568981064,5.607397658988843
하계2동,8192,1958,2011,1961,1882,323,57,0.0,0.0,2.0,5904,76.0,15.673,17,0.4996,3,3.82,0.0,0.0,2.0,778,1687,1.0,42734,1274,2568,2784,2304,3246,3654,2700,1164,520,72,0,1146,2508,2496,2566,3814,3986,3086,1672,1002,172,0,7.0,184885.0,45552860.58,7024251101,1958,0.239013671875,5076,10150,14700,10388,0.11878129826367763,0.2375157953854074,0.3439883933167969,0.24308513127720316,4.0,9.360228389572705e-05,84.5470877404064
한강로동,11327,6104,2353,1566,1019,208,77,2.0,1.0,0.0,4654,65.0,94.637,58,2.8677,5,0.61,0.0,0.0,2.0,6669,48562,5.0,42350,1282,1032,2742,4594,2784,3050,2694,1184,600,66,0,1198,970,3776,5238,2938,3400,2622,1244,788,138,10,179.0,918248.0,44287583.98,36005805774,6104,0.5388893793590536,2002,16350,12172,9346,0.04727272727272727,0.3860684769775679,0.2874144037780401,0.22068476977567886,2.0,4.722550177095632e-05,102.69232625555992
한남동,10006,5336,2186,1343,808,234,99,2.0,0.0,1.0,5269,71.0,12.345,1,0.0,0,0.0,0.0,0.0,1.0,3473,21250,6.0,38272,1124,1150,2270,3446,3112,2874,2560,1276,656,48,0,1022,1044,2230,3694,3056,3174,2818,1644,902,170,2,92.0,746864.0,26035445.98,9737256797,5336,0.5332800319808115,2194,11640,12216,10076,0.05732650501672241,0.3041387959866221,0.31918896321070234,0.26327341137123744,2.0,5.225752508361204e-05,33.97808262796736
합정동,9232,5173,2101,1107,647,155,49,0.0,4.0,1.0,3822,57.0,16.773,24,1.7111,3,1.13,0.0,0.0,1.0,4019,13457,7.0,33072,684,722,2682,3372,2390,2026,1792,990,472,66,0,690,774,3412,3800,2562,2428,2068,1306,712,118,6,96.0,328807.0,42758501.23,32624736440,5173,0.5603336221837089,1496,13266,9406,7530,0.045234639574262214,0.40112481857764876,0.2844097726173198,0.22768505079825835,2.0,6.047411707789066e-05,246.9964810382582
항동,6286,1682,1333,1503,1382,321,65,3.0,0.0,1.0,4801,67.0,17.357,29,1.4,2,13.33,0.0,0.0,1.0,888,2816,1.0,16415,1307,715,683,1428,1055,857,409,421,98,8,661,1242,721,719,1744,962,952,523,397,159,29,569,25.0,85024.0,55276120.67,9605288968,1682,0.26757874642061724,1436,4574,3826,3274,0.08748096253426745,0.27864757843435883,0.23307950045689918,0.19945172098690223,2.0,0.00012183978068839476,259.4254693589386
행당1동,6474,2850,1367,1189,849,176,43,0.0,0.0,1.0,3383,52.0,14.146,7,0.5731,0,0.0,2.0,2.0,1.0,1578,9587,0.0,27422,894,942,2000,2204,2002,2084,1732,888,366,42,6,844,1050,2294,2212,2120,2296,1764,986,592,94,10,53.0,390438.0,74793905.17,24981164327,2850,0.4402224281742354,1992,8710,8502,6480,0.07264240390926993,0.31762818175187807,0.31004303114287796,0.23630661512654072,2.0,7.293414047115454e-05,163.7906143238641
행당2동,9251,2481,2493,2208,1667,309,93,2.0,0.0,2.0,6333,79.0,14.146,7,0.4573,4,1.38,0.0,0.0,1.0,1031,2412,1.0,45972,1550,1718,2486,3206,3516,3858,2854,1516,646,54,0,1608,2092,2846,3636,3756,4098,3230,2028,1114,154,6,11.0,175068.0,42643044.84,7267973956,2481,0.2681872230029186,3810,12174,15228,11602,0.0828765335421561,0.2648133646567476,0.3312451057165231,0.25237100843991994,3.0,6.525711302531976e-05,90.08440740906003
행운동,18343,12374,2987,1606,1063,243,70,7.0,0.0,4.0,5872,76.0,17.205,27,0.7177,6,9.7,0.0,0.0,2.0,2060,7295,1.0,58258,930,1280,6930,6418,3680,3390,2984,1852,770,32,0,898,1244,8636,5566,3314,3444,3426,2396,940,124,4,43.0,398139.0,20455803.01,2352417346,12374,0.67458976176198,2524,27550,13828,12528,0.04332452195406639,0.47289642624188954,0.23735795942188198,0.21504342751210134,6.0,0.0001029901472759106,14.121431626713118
혜화동,9189,5752,1425,1013,747,177,75,3.0,0.0,3.0,3689,55.0,71.088,54,1.1316,3,18.75,0.0,0.0,1.0,2235,8819,6.0,32116,532,1220,4278,2106,1916,2198,1636,872,564,62,6,540,1308,4450,1880,2042,2428,1744,1290,892,146,6,116.0,470420.0,33279929.8,28820419207,5752,0.6259658287082381,2528,12714,8584,7218,0.07871465935982065,0.395877444264541,0.2672811059907834,0.2247477892639183,4.0,0.00012454851164528583,157.12317649266484
홍은1동,9738,3456,2469,1964,1412,334,103,1.0,0.0,2.0,6521,81.0,13.844,4,1.6139,4,1.31,0.0,0.0,1.0,1479,3187,2.0,44812,1362,1552,2680,3008,3236,3828,3342,1760,784,80,0,1292,1568,2726,2924,3204,4076,3676,2072,1430,204,8,27.0,213022.0,59649325.98,2803518321,3456,0.35489833641404805,3120,11338,14344,13356,0.06962420780148175,0.25301258591448716,0.32009283227706864,0.29804516647326607,3.0,6.694635365527091e-05,29.789989343254835
홍은2동,13240,5392,3234,2311,1786,389,128,0.0,1.0,1.0,6985,83.0,13.844,4,2.0735,5,95.99,0.0,0.0,2.0,2077,6630,1.0,57516,1548,2290,4192,4138,4018,4646,3770,1946,1000,72,0,1554,2226,4254,3850,4238,4898,4532,2562,1506,262,14,40.0,551429.0,40243996.33,7123187351,5392,0.40725075528700905,4516,16434,17800,15664,0.07851728214757632,0.28572918839974965,0.30947910146741775,0.2723416092913276,3.0,5.2159399123722096e-05,32.04818462022291
홍제1동,11054,4088,2815,2135,1552,361,103,1.0,0.0,3.0,6522,81.0,11.848,1,1.2347,7,2.1,0.0,0.0,2.0,1548,5601,1.0,49746,1490,1776,2988,3414,3558,3982,3320,1740,892,76,0,1560,1874,3220,3752,3822,4440,3994,2298,1378,166,6,24.0,431459.0,28011990.66,2885235038,4088,0.36982087931970326,3650,13374,15802,13870,0.07337273348610944,0.2688457363406103,0.3176536806979456,0.27881638724721586,5.0,0.00010051059381658827,16.42699790893096
홍제2동,5768,1977,1508,1201,848,190,44,0.0,0.0,2.0,3790,56.0,11.848,1,0.6995,0,0.0,0.0,0.0,0.0,829,2259,1.0,26478,704,892,1528,1834,1660,2190,2066,968,492,32,4,614,896,1676,1872,1818,2586,2316,1396,800,132,2,14.0,242604.0,35998893.77,7808760039,1977,0.34275312066574204,1788,6910,8254,8208,0.0675277588941763,0.2609713724601556,0.31173049323967067,0.309993201903467,2.0,7.553440592189743e-05,79.5068533775873
홍제3동,8018,3020,2019,1599,1092,223,65,16.0,1.0,2.0,4516,64.0,11.848,1,1.1916,4,1.24,0.0,0.0,2.0,1383,3882,0.0,35540,1042,1142,2250,2494,2366,3004,2488,1386,778,70,0,1006,1120,2242,2472,2358,3154,2890,1920,1232,122,4,29.0,279257.0,41829351.92,2007808892,3020,0.37665253180344227,2262,9458,10882,10890,0.06364659538548115,0.26612267867191897,0.30619020821609455,0.3064153066966798,4.0,0.00011254924029262802,17.474265254916833
화곡1동,28289,15339,6539,3692,2065,496,158,2.0,3.0,3.0,11799,97.0,14.838,11,1.1969,13,3.71,0.0,0.0,2.0,4150,10810,1.0,80894,2162,2268,8230,11358,7766,6830,6478,3798,1196,98,2,2154,2192,10376,9912,6900,7426,7860,4254,1676,280,8,80.0,614122.0,49924860.59,21367840332,15339,0.5422248930679769,4460,39876,28922,25650,0.05513387890325611,0.49294138007763244,0.3575296066457339,0.3170816129750043,5.0,6.180928128167726e-05,84.23119511903225
화곡2동,8183,3400,2159,1403,922,238,61,2.0,0.0,2.0,4700,66.0,14.838,12,0.4543,3,0.66,0.0,0.0,1.0,1283,2827,0.0,34682,870,1288,2392,2872,2828,2626,2188,1230,410,16,0,900,1282,2510,2484,2832,2890,2880,1552,536,94,2,18.0,121936.0,69604129.67,3967435391,3400,0.4154955395331785,2570,10258,11176,8908,0.074101839570959,0.2957730234703881,0.3222420852315322,0.2568479326451762,3.0,8.650020183380428e-05,69.40253357046907
화곡3동,9740,3913,2409,1685,1316,323,94,1.0,0.0,1.0,5881,76.0,14.838,12,0.5215,5,1.07,0.0,0.0,0.0,1690,4397,3.0,42610,1054,1688,2746,3156,2954,2990,3204,1876,534,50,0,988,1510,3348,3278,3186,3346,3666,2040,848,142,6,41.0,146331.0,6868564.234,528879446,3913,0.4017453798767967,3198,12528,12476,12366,0.0750528045059845,0.2940154893217555,0.2927951185167801,0.2902135648908707,1.0,2.346866932644919e-05,7.668980176677608
화곡4동,9663,4121,2575,1685,986,226,70,8.0,0.0,4.0,5517,73.0,14.838,12,0.8514,5,0.58,0.0,0.0,1.0,1928,4315,0.0,39890,918,1310,2626,3160,3274,3104,2914,1678,540,56,0,834,1180,2530,2858,2946,3404,3602,1962,856,138,0,41.0,152200.0,9240057.339,1690930493,4121,0.42647211011073166,2490,11174,12728,11746,0.06242165956380045,0.2801203309100025,0.31907746302331413,0.2944597643519679,5.0,0.000125344697919278,24.117269416376597
화곡6동,13084,6995,2706,1762,1265,260,96,4.0,2.0,2.0,5592,73.0,14.838,12,1.0372,5,7.52,4.0,1.0,2.0,2456,12040,2.0,49744,1018,1622,3840,4418,3580,3562,3442,1736,550,40,0,1018,1320,4904,4540,3352,3894,4052,1868,814,168,6,35.0,361252.0,36127534.54,6033298268,6995,0.534622439620911,2942,17702,14388,12676,0.05914281119330975,0.3558620135091669,0.28924091347700226,0.2548247024766806,4.0,8.041170794467674e-05,40.21835807621099
화곡8동,11776,5310,3097,1870,1127,288,84,14.0,1.0,1.0,6285,79.0,14.838,11,0.5935,6,1.97,0.0,0.0,0.0,1748,4385,1.0,47558,1018,1462,3532,4062,3786,3344,3038,1990,656,28,2,960,1406,3850,3646,3482,3816,4130,2308,914,124,4,37.0,271696.0,34524461.91,3935788658,5310,0.4509171195652174,2868,15090,14428,13194,0.060305311409226625,0.31729677446486393,0.3033769292232642,0.27742966483031245,1.0,2.102695655830775e-05,33.775559976249426
화곡본동,17433,8928,4044,2359,1626,380,96,5.0,1.0,4.0,8058,88.0,14.838,12,0.9714,14,104.61,0.0,0.0,2.0,2177,4919,0.0,66802,1660,2346,5158,6510,5304,4576,3968,2074,642,46,0,1530,2104,6256,5854,5098,4932,4990,2526,1030,180,18,36.0,239559.0,56253539.65,4219015474,8928,0.5121321631388746,4450,23778,19910,15474,0.06661477201281399,0.3559474267237508,0.29804496871351155,0.2316397712643334,6.0,8.981767012963684e-05,37.729823652846115
화양동,18340,15154,1950,702,416,86,32,4.0,1.0,2.0,2870,47.0,14.731,11,0.0,0,0.0,0.0,0.0,1.0,3072,16195,3.0,46856,310,634,8796,5004,2246,2180,1658,886,452,36,0,308,864,11768,4540,1890,1786,1730,1148,534,84,2,123.0,460948.0,57031094.57,50358456501,15154,0.8262813522355507,1498,30108,8102,6530,0.03197029195834045,0.6425644527915315,0.172912753969609,0.1393631551989073,3.0,6.402595185248421e-05,271.6961149879529
황학동,7439,4409,1578,831,489,104,28,5.0,0.0,0.0,2894,47.0,14.146,7,0.3284,1,0.33,0.0,0.0,0.0,2487,5992,1.0,25620,708,444,1836,2912,1866,1708,1560,818,284,28,0,632,498,2644,2898,1838,1794,1594,972,484,98,4,37.0,123176.0,16322186.5,457021222,4409,0.5926871891383251,942,10290,7206,5842,0.03676814988290398,0.4016393442622951,0.28126463700234194,0.2280249804839969,0.0,0.0,8.414963688447951
회기동,6696,4729,897,528,423,91,28,2.0,0.0,2.0,2185,38.0,14.146,7,0.7663,1,0.05,0.0,0.0,3.0,1293,10348,5.0,20952,312,700,3192,1558,1164,1256,894,520,314,26,4,326,808,3788,1310,1198,1196,1046,748,506,86,0,81.0,218314.0,49709345.07,18293038986,4729,0.706242532855436,1508,9848,4814,4144,0.07197403589156166,0.47002672775868654,0.22976326842306224,0.19778541428025964,5.0,0.00023864070255822834,209.46526054741162
회현동,2522,1528,456,283,183,52,20,8.0,4.0,1.0,1397,25.0,118.479,63,0.8971,0,0.0,0.0,0.0,0.0,9246,46229,6.0,9200,178,218,430,500,592,858,1122,512,230,22,0,174,196,450,552,536,706,808,516,260,72,4,144.0,1045659.0,76944309.89,42934924917,1528,0.605868358445678,414,1932,2692,3546,0.045,0.21,0.2926086956521739,0.3854347826086956,1.0,0.00010869565217391305,111.51246875596838
효창동,4724,1755,1184,869,706,147,63,1.0,0.0,0.0,2496,42.0,18.927,34,0.4459,2,38.53,0.0,0.0,1.0,702,2596,1.0,21514,760,764,1514,1898,1604,1606,1190,546,298,32,0,804,622,1726,2088,1656,1840,1262,756,474,72,2,11.0,140945.0,58249470.82,3786215603,1755,0.37150719729043186,1386,7226,6706,4632,0.06442316631030956,0.33587431439992566,0.311704006693316,0.21530166403272288,1.0,4.648136097424932e-05,63.85114664547185
후암동,8275,4250,1802,1183,756,214,70,0.0,1.0,1.0,4255,61.0,18.927,34,0.8652,2,0.29,0.0,0.0,2.0,1367,4605,2.0,32296,760,1198,2212,2936,2280,2582,2110,1094,438,36,6,744,1010,2262,2646,2436,2666,2440,1380,888,158,14,29.0,176879.0,33060660.3,6380707438,4250,0.513595166163142,2208,10056,9964,8564,0.06836759970274957,0.31136982908100075,0.30852117909338617,0.26517215754272977,3.0,9.289076046569234e-05,83.57303808340332
휘경1동,7767,4651,1328,888,691,163,46,0.0,0.0,1.0,3086,49.0,14.243,7,0.5214,1,0.31,0.0,0.0,0.0,1285,3690,2.0,27806,736,774,3062,2234,1680,1826,1516,842,398,42,2,700,860,4384,1968,1582,1954,1520,1084,546,92,4,35.0,402280.0,32853009.08,3876655071,4651,0.5988155014806231,1634,11648,7042,6046,0.05876429547579659,0.41890239516651084,0.2532546932316766,0.21743508595267208,1.0,3.5963461123498524e-05,24.694997738266935
휘경2동,12772,6871,2459,1705,1336,323,78,1.0,0.0,3.0,6022,77.0,14.243,7,1.1127,4,0.49,0.0,0.0,2.0,1665,5457,3.0,48834,1072,1890,6172,3230,3228,3546,2812,1632,690,66,0,932,2048,5642,2832,3174,3540,3164,2034,996,130,4,38.0,227224.0,19942268.01,1834688657,6871,0.5379736924522392,3938,17876,13488,11528,0.08064053733054839,0.3660564360896097,0.2762010074947782,0.2360650366547897,5.0,0.00010238768071425645,18.208290525010774
흑석동,13085,4821,2873,2698,2134,452,107,8.0,1.0,6.0,8538,90.0,17.205,27,1.7071,6,22.75,0.0,0.0,3.0,2136,11037,2.0,59748,2360,2316,4566,4000,4688,4710,3586,1872,916,110,2,2296,2248,4344,4118,4656,5008,3940,2364,1364,282,2,50.0,502230.0,29184023.88,4902916012,4821,0.3684371417653802,4564,17028,19062,14438,0.07638749414206333,0.2849969873468568,0.31903996786503314,0.24164825600856932,9.0,0.0001506326571600723,23.902442103105777
